label,sentence
PRECEDENT,observation quoted approved mister justice section r da khusiram 5 hanutmal 1 learned judge application section 34 stay suit issue raised formation existence validity con
PRECEDENT,870 company v gordhandass 1
RPC,court opinion respondent fact party suit stayed appellant allowed proceed way arbitration accordance arbitration clause
RPC,hand finding adverse appellant application dismissed
RPC,appellant cost appeal
RPC,cost party abide result
RPC,appeal allowed
FACTS,convenience call suit mortgage though suit mortgage
FACTS,directed consid eration first applied payment claim cost decreeholder execute reconvey ance rest mortgaged property favour mortgagor
FACTS,sum came rent receiver obtained plaintiff s property 20 round tank lane
FACTS,gyarsi s claim connection reconveyance
FACTS,addition plaintiff asked 1 a declaration property mentioned schedule a belonging defendant stand charged repayment sum r 80 507 78 aggregate amount due payable two defendant 2 decree 34 civil procedure code proper form schedule contains list rest mortgaged property belong exclusively defendant 24 182 seen plaintiff claim basis three mortgagor liable contribute equal share towards payment mortgage debt
FACTS,defendant deny liability contribute
FACTS,amount went towards satisfaction defendant s portion earlier liability r 13 259 24
REASONING,mortgagee binode behari sen
REASONING,event b pay r 5 000 100 pay r 5 000
REASONING,event b s share 3 10 r 15 000 say r 4 500
REASONING,dealing mortgage look transfer property act
REASONING,first confers right contribution
PRECEDENT,privy council pointed rani chhatra kumari v mohan bikram 1 doctrine 1 pat 851 869
PRECEDENT,187 equitable estate application india
PRECEDENT,refer ring right redemption lordship mohammad sher khan v seth swami dayal 1 right governed statute namely section 60 transfer property act
PRECEDENT,sulaiman 100
REASONING,fact set plaintiff evident entitled contribution
REASONING,tell u party regarded matter confidential three per son present tarak naku
REASONING,observed naku second defendant entered box
PRECEDENT,law regarding examined length nagpur high court shamjibhai v jagoo hernchand shah 1
REASONING,evident rate prepared leave matter trust good faith brother
PRECEDENT,doubt soundness rule pushed far lordship judicial committee pointed virappa v periakaruppan 1
REASONING,present learned judge tried believed kedar demea nour learned judge considered story inherently probable
REASONING,plaintiff repudiated section 82 course argument u rested section 43 contract act clearly unmistakably plead subrogation plaint even alternative
RPC,fazl ali j
RPC,agree
RPC,remanded
FACTS,exercise power conferred sub section 1 section 3 section 4 preven tive detention act 1950 amended preventive detention amendment act 1951 governor punjab hereby directs naranjan singh nathawan committed custody inspector general pris ons punjab detained jail state till 31st march 1952 subject condition maintenance discipline punishment breach discipline specified general contained punjab detenu rule 1950
FACTS,revoking detention dated 17th 1951 date district magistrate amritsar issued yet another detention petitioner section 4 amended act last along ground based served petitioner 19th november 1951
FACTS,view government decided case dete nu reviewed district magistrate con cerned
FACTS,original supplementary petition came due course hearing fazl ali vivian bose jj
PRECEDENT,17th december 1951 reliance placed behalf petitioner certain observation unreported decision court petition number 334 1951 naranjan singh v state punjab claimed view observation part third constitution decision basant chandra ghose v king emperor 1 respondent relied
REASONING,urged article 22 lay procedure followed case preventive detention procedure strictly observed 401 prospect release court basis technical formal defect a long line deci sion scope judicial review matter preventive detention practically limited enquiry whether strict compliance requirement law
PRECEDENT,undoubtedly true court occasion recent makhan singh tarsikka v state punjab petition number 308 1951 1 observe cannot often emphasised person deprived personal liberty procedure established law strictly followed departed disadvantage person affected
REASONING,learned judge appear inferred fact later 1 since reported 402 bona fide satisfied petitioner s detention still necessary obviously defeat present petition
RPC,accordingly remit hearing
RPC,govern petition ques tion raised
RPC,petition remitted
FACTS,28th march 1940 mortgagee assigned plaintiff sue
FACTS,court appointing required produce surety sum r 10 000
FACTS,reason executing agreement giving writing thereunder settling formulating new term confirming term declared
FACTS,clause 5 reduces 8 anna
PRECEDENT,agree learned rangoon judge u po thin v official assignee 1 part interest mortga gee mortgaged property right receive inter est certain rate document provides inter est
REASONING,mortgagor gave mortgagee unregistered rukka written promise simulta neously registered mortgage stipulating pay extra 6 per cent per annum 15 per cent entered mortgage
REASONING,1 1938 rlr 293 air 1938 r 285
PRECEDENT,496 argued strength mahim chandra dey v ram dayal dutta 1 ram ranjan v jayanti lal 2 collec tor etah v kishori lal 3 always open mortgagee release remit part debt limit extinguish interest immovable property pass receipt acknowledging payment whole part money
REASONING,effect payment release extin guish mortgage limit interest
REASONING,argued brings matter within section 17 2 v registration act give defendant right obtain another document effect extinguish ment
