label,sentence
FACTS,"It may be stated here that when the investigating police officer arrived at the scene of occurrence, he found an empty cartridge case at the place where Jita Singh is said to have been fired at, and 2 empty cartridge cases and a blood stained cap of a cartridge case near the place where the dead body of Dalip Singh was lying."
FACTS,"Later, when Mohinder Singh appeared before the police, he was asked whether he possessed a gun and he produced a 12 bore gun (exhibit P 16) for which he held a licence."
FACTS,"The gun and the empty cartridges were thereupon sent to Dr. Goyle, Director of the C.I.D. Laboratory, Phillaur, and the opinion that he submitted may be summed up as follows : The gun had signs of having been fired but he could not say when it was fired last."
FACTS,"The cartridge cases P 10 and P 15 could have been fired through the gun P 16, but he could not say wheth er they were actually fired from that particular gun or a similar gun or guns."
FACTS,"He did not make any experiment by firing any cartridge from the gun P 16, nor did he compare the markings on the empty cartridges P 10 and P 15."
FACTS,"A notable feature of the case is that the occurrence is said to have taken place in the vicinity of a Gurdwara and some houses, but in spite of this fact, not a single person of the locality has been cited or examined as a witness by the prosecution."
FACTS,"The whole case rests on the evidence of 3 witnesses, viz., Jita Singh, Harnam Singh and Buta Singh."
FACTS,"Jita Singh, who had been shot at from behind, claims to have seen the two accused firing at his brother."
FACTS,"Harnam Singh admittedly lives at a considerable distance from the place of occurrence but has stated that he was coming from another village where he had gone to fetch some medicine for his maternal cousin, when he 826 saw the occurrence."
FACTS,"Buta Singh, who is a tonga driver, belongs to a distant village and is somewhat remotely related to Harnam Singh, and accounts for his presence near the scene of occurrence by saying that he had come to see Harnarn Singh the evening before."
FACTS,"Harnam Singh admitted in his evidence that there was a dispute between him and Mohinder Singh nearly a month before the occurrence about a wall, but he also says that the dispute ' had been amicably settled by the panchayat""."
FACTS,There is nothing before us to show what the award of the panchayat was and whether or not it left any ill feeling behind.
FACTS,"But, on the argu ments of the counsel and the apparently trivial motive for which Dalip Singh is said to have been murdered, it would appear that among the class of persons with which we are concerned petty quarrels give rise to enmity which does not die soon or easily."
FACTS,"After the close of prosecution evidence in the Ses sions Court, the appellant was examined under section 342 of the Criminal Procedure Code, and he denied that he had fired at Jita Singh and Dalip Singh with the gun P 16 and that Gurnam Singh had fired at Dalip Singh with a rifle."
FACTS,He added that he was not present in village Augur at the time of the alleged occurrence but had gone to Zira to attend the Naib Tehsildar 's court.
FACTS,"To establish his plea of alibi, he examined 3 witnesses in the court of the Sessions Judge."
FACTS,"The first witness was the Naib Tehsildar before whom Bachittar Singh had lodged the complaint, and he stated that when the case was called on the 28th February, 1949, 6 or 7 persons appeared in court."
FACTS,"He also proved an application for a taccavi loan which purports to have been filed by the appel lant on the 28th February, 1949, and bears his thumb impres sion."
FACTS,He further stated in his evidence that he had passed orders on that application on the 28th February but he did not know Mohinder Singh and therefore could not say who had produced that application before him on that date.
FACTS,"The second witness for the appellant was his brother in law, Jogindar Singh, who had written the application."
FACTS,exhibit D C.
FACTS,"He has stated that 827 Mohinder Singh himself was present in the court of the Naib Tehsildar on the 28th February, 1949, that he had signed the application (exhibit D C) and that he was also one of the persons who had appeared before the Tehsildar when Bachittar Singh 's case was called out."
FACTS,The third defence witness is a hand writing and fingerprint expert.
FACTS,"He has proved that the application (exhibit D C) alleged to have been presented to the Naib Tehsildar on the 28th February bore the thumb impression of the appellant, and he has also given evidence to show that certain handwritings which he was asked to compare did not tally."
FACTS,"The evidence given by him with regard to these handwritings has a bearing on the assertion made by the appellant in a petition filed before the committing Magistrate to the effect that the original service report of the process peon showing that the appellant also was one of the persons served for appearance before the Naib Tehsildar on the 28th February, 1949, had been suppressed and another report with forged handwriting had been substituted in its place."
RLC,Both the courts below have held that the alibi has not been proved by satisfactory evidence and that the charges against the appellant have been made 'out.
REASONING,"It seems that the learned Judges of the High Court were not at all impressed by the evidence of Dr. Goyle which they characterized as unsatisfactory and they were not also confident that the gun, exhibit P 16, had been used in causing the injuries to Dalip Singh."
