label,sentence
PRECEDENT,"In Sudheendrakumar Ray vs Emperor(5), a person who was chased by 2 constables had fired at them several times, but it seems to have been rightly assumed that the firing did not constitute more than one offence, though the point was not specifically raised or decided."
RPC,Appeal dismissed.
FACTS,The High Court later granted leave to appeal under article 134 (1)(c) of the Constitution as the case involved questions of law of general importance.
FACTS,He did not certify that the child understood the duty of speaking the truth.
PRECEDENT,"Their Lordships stated in Mohamed Sugal Esa vs The King(1) : (1) A.I.R. 1946 P.C. 3 at 5 382 ""Section 13, Oaths Act, is quite unqualified in its terms and there is nothing to suggest that it is to apply only where the omission to administer the oath occurs per incuriam."
PRECEDENT,""" The decisions to which their Lordships refer are and Ram Samujh vs Emperor(2)."
REASONING,"The principle of the decisions ap plies here because, as their Lordships observe, the section is unqualified in its terms."
REASONING,One can presume that the learned Judge had that in mind from the fact that he exam ined the child after referring to a fact which arises out of the proviso.
REASONING,""" Now a woman who has been raped is not an accomplice."
PRECEDENT,Bishram.
PRECEDENT,"On the other hand, the Privy Council has said in Mohamed Sugal Esa vs The King(2) that as a matter of prudence a conviction should not ordinarily be based on the uncorroborated evidence of a child witness."
PRECEDENT,"In my opinion, the true rule is that in every case of this type the rule about the advisability of corroboration should be present to the mind of the judge."
PRECEDENT,In a jury case he must tell the (1) A.I.R. 1944 Nag. 363.
PRECEDENT,(2) A.I.R. 1946 P.C. 3 at 5.
REASONING,""" Secondly, the independent evidence must not only make it safe to believe that the crime was committed but must in some way reasonably connect or tend to connect the accused with it by confirming in some material particular the testi mony of the accomplice or complainant that the accused committed the crime."
REASONING,"Were it otherwise, ""many crimes which are usually committed between accomplices in secret, such as incest, offences with females"" (or unnatural offences) ""could never be brought to justice."" Next, I turn to another aspect of the case."
REASONING,She says that when she went home she lay down and went to sleep and that when her mother returned she asked her why she was sleeping and then she told her mother what had happened.
REASONING,"So far as this case is con cerned, I have no doubt on that score."
REASONING,It is true the ac cused suggested that they were on bad terms but that has not been believed by anyone.
RPC,I agree.
RPC,Appeal dismissed.
FACTS,"The appellants thereafter applied to the Privy Council for special leave, which was granted on the 28th October, 1947."
FACTS,"At that point of time, Behari Singh and 10 to 15 persons came and fight took place between the parties."
FACTS,"Three other persons, Zorawar, Rajpal and Lakhan also received gun shot injuries."
FACTS,"After hearing the evidence in the case, the Ses sions Judge delivered judgment on the 20th February, 1946."
REASONING,"Hari Singh had received 7 injuries including a grievous injury, and Nikka Singh also was injured, his injury having been noticed by the investigating sub inspec tor."
REASONING,"It is well established that in an appeal under section 417 of the Criminal Procedure Code, the High Court has full power to review the evidence upon which the order of acquit tal was founded, but it is equally well settled that the presumption of innocence of the accused is further rein forced by his acquittal by the trial court, and the findings of the trial court which had the advantage of seeing the witnesses and hearing their evidence can be reversed only for very substantial and compelling reasons."
RPC,"In the result, we allow the appeal, set aside the con viction and sentences of the appellants and acquit them of all the charges."
RPC,Appeal allowed.
FACTS,"This is a petition under article 32 of the Constitution for the enforcement of the petition er 's fundamental rights under article 19 (1) (f) and article 31(1) alleged to have been violated by the Central Bank of India Ltd., a company incorporated under the Indian Compa nies Act, 1882, and having its registered office at Bombay, (hereinafter referred to as ""the Bank"")."
REASONING,"Article 31 (1) itself contemplates a law being passed authorising deprivation of the properties, and it is futile to deny the existence of the requisite legislative power."
